개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
5680000,5680000-101-2016-00031,2016-03-15,폐업,2018-10-15,109.00,343-827,31724,황소와돼지,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로6길 4-21,,,,폐업,02,109,,03,,,한식,,,,180542.037849195    ,382284.518667659    ,충청남도 당진시 송악읍 복운리 1637-8 ,,2018-10-18 16:28:03
5680000,5680000-101-2023-00086,2023-04-19,폐업,2025-11-27,85.00,343-050,31817,인생극장당진수청점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 수청2길 14-4, 102호 (수청동)",,,,폐업,02,85,,03,,,한식,,,,168969.366499807    ,376278.033103275    ,충청남도 당진시 수청동 1390 ,,2025-11-27 13:05:18
5680000,5680000-101-2010-00182,2010-12-08,영업/정상,,96.00,343-831,31709,함바식당,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,충청남도 당진시 송산면 송산로 1083 (D동107호),,,,영업,01,96,2,01,기타,,한식,,,,171784.957713499    ,386150.579687231    ,충청남도 당진시 송산면 가곡리 116-1 D동107호 ,,2010-12-08 11:37:11
5680000,5680000-101-1996-00006,1996-01-06,폐업,2006-04-27,124.50,343-815,,시골집영양탕,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,124.5,0,03,,,한식,,,0413628847,178387.139327584    ,373448.082347465    ,충청남도 당진시 신평면 상오리 260-3 ,,2004-11-09 00:00:00
5680000,5680000-101-2017-00128,2017-08-22,폐업,2017-10-27,104.68,343-827,31724,왕새우소금구이,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로1길 14,,,,폐업,02,104.68,,03,,,한식,,,,180645.971705342    ,382496.705159509    ,충청남도 당진시 송악읍 복운리 1650-9 ,,2017-10-27 10:07:32
5680000,5680000-101-2015-00158,2015-07-27,폐업,2017-04-24,112.00,343-925,31772,만찬,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 무수동4길 8-73 (읍내동),,,,폐업,02,112,,03,,,한식,,,,167834.571253585    ,376725.194991611    ,충청남도 당진시 읍내동 1053 ,,2017-04-24 13:40:56
5680000,5680000-101-2021-00077,2021-04-12,폐업,2026-03-09,38.95,343-825,31733,기영이숯불두마리치킨당진기지시점,한식,I,,,,,,,N,2026-03-11 01:40:38,"충청남도 당진시 송악읍 틀모시로 762, 대교트윈타워 A동 116호",,,,폐업,02,38.95,,03,,,한식,,,,172567.447394571    ,377818.425584449    ,충청남도 당진시 송악읍 기지시리 507 ,,2026-03-09 17:20:38
5680000,5680000-101-1991-00039,1991-07-09,폐업,2002-05-18,,343-923,,수빈네,호프/통닭,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,호프/통닭,,,0413550163,166691.741313799    ,376757.693043958    ,충청남도 당진시 읍내동 558-89 ,,2003-02-11 00:00:00
5680000,5680000-101-2018-00199,2018-11-22,영업/정상,,89.49,343-010,31768,우두리술잡는고기,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 북문로 3-14 (읍내동),,,,영업,01,89.49,,01,,,한식,,,,166638.004914041    ,377457.426224229    ,충청남도 당진시 읍내동 1470 ,,2025-03-12 10:14:42
5680000,5680000-101-1997-00150,1997-09-25,폐업,1999-10-26,38.24,343-907,,김선달식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,38.24,0,03,,,한식,,,0413635848,179716.946333334    ,367680.613          ,충청남도 당진시 합덕읍 운산리 294-2 ,,2002-03-05 00:00:00
5680000,5680000-101-1992-00035,1992-03-27,폐업,1997-08-05,,343-923,,씨티헌터,기타,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,기타,,,0413557799,166957.562240585    ,376934.608832243    ,충청남도 당진시 읍내동 531-12 ,,2002-01-30 00:00:00
5680000,5680000-101-2002-00122,2002-06-11,폐업,2012-01-27,55.19,343-907,,원조돈족탕집,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,55.19,0,03,기타,,한식,,,0413637390,179929.366486335    ,367306.854945067    ,충청남도 당진시 합덕읍 운산리 257-93 ,,2005-04-01 00:00:00
5680000,5680000-101-1995-00099,1995-07-14,폐업,2016-08-17,180.00,343-923,31777,아이럽파스타,패스트푸드,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 70,,,,폐업,02,180,0,03,,,패스트푸드,,,0413576611,166892.713886406    ,376869.491782868    ,충청남도 당진시 읍내동 542-34 ,,2016-07-11 19:15:30
5680000,5680000-101-1986-00025,1986-10-30,폐업,2003-12-02,,343-923,,백악관,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0413552751,166809.70199979     ,376877.779731727    ,충청남도 당진시 읍내동 546-7 ,,2004-07-09 00:00:00
5680000,5680000-101-2002-00106,2002-04-19,폐업,2009-02-11,75.66,343-816,,영풍치킨,기타,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,75.66,0,03,기타,,기타,,,0413633994,184287.535130029    ,376580.676651346    ,충청남도 당진시 신평면 운정리 197-3 ,,2011-03-23 15:42:45
5680000,5680000-101-1995-00197,1995-12-20,영업/정상,,20.10,343-924,31777,가나안분식,분식,I,,,,,,0,N,2025-12-15 16:15:28,"충청남도 당진시 당진시장북길 41, 1층 (읍내동)",,,,영업,01,20.1,0,01,,,분식,,,0413534141,166903.764531642    ,376654.274553903    ,충청남도 당진시 읍내동 648-4 가나안분식 ,,2025-08-04 17:10:08
5680000,5680000-101-2013-00099,2013-06-10,영업/정상,,144.50,343-856,31703,대풍장어,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 석문면 통정3길 37-1,,,,영업,01,144.5,,01,기타,,한식,,,,163640.241060815    ,386415.255030192    ,충청남도 당진시 석문면 통정리 352-5 ,,2020-03-31 14:16:46
5680000,5680000-101-2017-00200,2017-11-24,영업/정상,,74.38,343-914,31754,일미꼬치,분식,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 우강면 면천로 1719, 2층",,,,영업,01,74.38,,01,,,분식,,,,179875.69113989     ,367725.49165937     ,충청남도 당진시 우강면 송산리 404-43 ,,2022-04-25 14:21:23
5680000,5680000-101-2017-00136,2017-08-29,폐업,2024-07-01,109.45,343-030,31778,일미리금계찜닭(당진점),한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 대덕1로 117-14 (대덕동),,,,폐업,02,109.45,,03,,,한식,,,0413528557,168282.974183168    ,375913.394184925    ,충청남도 당진시 대덕동 1815 ,,2024-07-01 16:51:06
5680000,5680000-101-2008-00206,2008-10-17,영업/정상,,42.65,343-907,31812,합덕장례식장,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 합덕시장로 174-1,,,,영업,01,42.65,,01,,,한식,,,0413630440,179808.173385931    ,367418.669521051    ,충청남도 당진시 합덕읍 운산리 256-5 ,,2019-08-16 16:37:46
5680000,5680000-101-2012-00204,2012-10-24,폐업,2019-06-21,150.00,343-827,31725,마포가든,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 한진3길 4,,,,폐업,02,150,,03,,,한식,,,0413570990,179404.028342791    ,384269.699610187    ,충청남도 당진시 송악읍 부곡리 187-46 ,,2019-06-21 14:16:49
5680000,5680000-101-2022-00050,2022-03-02,영업/정상,,33.10,343-920,31777,가이사러,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 당진시장길 99, 나동 1층 104호 (읍내동)",,,,영업,01,33.1,,01,,,한식,,,,166911.283897676    ,376617.256644613    ,충청남도 당진시 읍내동 145-12 ,,2025-03-18 17:12:44
5680000,5680000-101-2012-00212,2012-11-05,폐업,2022-02-11,72.12,343-811,31748,수수미식당,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 신평면 덕평로 1387,,,,폐업,02,72.12,,03,,,한식,,,0413635590,177804.726830982    ,375276.810009643    ,충청남도 당진시 신평면 거산리 168-5 ,,2022-04-15 15:22:48
5680000,5680000-101-2017-00170,2017-10-24,폐업,2023-10-06,106.06,343-856,31702,달려라식당,호프/통닭,I,,,,,,,Y,2025-12-15 16:15:28,"충청남도 당진시 석문면 산단7로 126, 206호",,,,폐업,02,106.06,,03,,,호프/통닭,,,,163621.698438639    ,388850.767014251    ,충청남도 당진시 석문면 통정리 1484 ,,2023-10-06 10:48:55
5680000,5680000-101-2006-00124,2006-06-01,폐업,2018-05-17,85.12,343-811,31748,화평동화로구이냉면,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 거산3거리길 21,,,,폐업,02,85.12,0,03,기타,,한식,,,0413551321,177974.512588053    ,375405.714818927    ,충청남도 당진시 신평면 거산리 183-6 ,,2018-05-17 16:22:48
5680000,5680000-101-1998-00081,1998-11-14,폐업,2001-01-31,33.03,343-920,,밀려오네분식,분식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,33.03,0,03,,,분식,,,0413550091,167518.2851943      ,377515.236272272    ,충청남도 당진시 읍내동 4-3 ,,2002-04-04 00:00:00
5680000,5680000-101-2017-00070,2017-05-12,영업/정상,,66.30,343-925,31772,도깨비식당,분식,I,,,,,,,N,2026-03-11 01:40:38,충청남도 당진시 무수동5길 15-17 (읍내동),,,,영업,01,66.3,,01,,,분식,,,0413577733,167643.522156194    ,377086.218558966    ,충청남도 당진시 읍내동 865 ,,2026-03-09 10:36:37
5680000,5680000-101-2005-00062,2005-06-02,폐업,2006-07-28,94.33,343-831,,풍원촌갈비,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,94.33,0,03,기타,,한식,,,0413543250,,,충청남도 당진시 송산면 동곡리 166 ,,2005-07-01 00:00:00
5680000,5680000-101-2006-00042,2006-02-15,폐업,2019-04-23,54.00,343-816,31744,동산조개구이,횟집,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 삽교천3길 24 (201호),,,,폐업,02,54,0,03,기타,,횟집,,,0413637641,184111.185836322    ,376594.569407786    ,충청남도 당진시 신평면 운정리 960-4 201호 ,,2019-04-23 14:05:35
5680000,5680000-101-1990-00027,1990-06-18,폐업,2022-06-10,,343-907,,옛날그집,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0413625557,,,충청남도 당진시 합덕읍 운산리 255-13 ,,2022-06-15 20:34:55
5680000,5680000-101-2012-00082,2012-05-03,폐업,2014-06-12,55.16,343-030,31776,강심장,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 무수동로 27 (대덕동),,,,폐업,02,55.16,,03,,,호프/통닭,,,,167557.789097755    ,376185.448103354    ,충청남도 당진시 대덕동 1645 ,,2012-10-24 15:43:40
5680000,5680000-101-2007-00098,2007-06-04,폐업,2013-02-26,130.00,343-030,,고기天地,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,130,0,03,주택가주변,,한식,,,,167759.144161283    ,374458.471510484    ,충청남도 당진시 대덕동 1007-1 ,,2007-06-04 00:00:00
5680000,5680000-101-2004-00058,2004-07-08,폐업,2013-10-18,21.07,343-920,31770,핑게있는날,호프/통닭,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 117-7 (읍내동),,,,폐업,02,21.07,0,03,유흥업소밀집지역,,호프/통닭,,,0413528233,167020.150560242    ,377091.61913556     ,충청남도 당진시 읍내동 224-26 ,,2004-07-13 00:00:00
5680000,5680000-101-1995-00163,1995-10-31,폐업,2010-10-05,220.00,343-832,,한우정가,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,220,0,03,,,한식,,,0413522220,168854.340676025    ,380331.801886039    ,충청남도 당진시 송산면 금암리 74-2 ,,2007-07-31 16:23:38
5680000,5680000-101-1993-00053,1993-06-07,폐업,2014-12-02,30.60,343-811,31748,엉터리식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 거산3거리길 24,,,,폐업,02,30.6,0,03,,,한식,,,0413629307,178029.195575717    ,375394.008351034    ,충청남도 당진시 신평면 거산리 46-10 ,,2016-09-13 09:57:16
5680000,5680000-101-1994-00074,1994-07-21,폐업,1999-10-18,63.00,343-845,,새못식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,63,0,03,,,한식,,,0413527713,164144.111735635    ,380316.261643784    ,충청남도 당진시 고대면 용두리 674-5 ,,2002-02-06 00:00:00
5680000,5680000-101-1989-00004,1989-01-12,폐업,1994-05-30,,343-920,,축협구내식당,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0413525035,167896.289605435    ,376461.211717941    ,충청남도 당진시 읍내동 106-1 ,,2001-10-26 00:00:00
5680000,5680000-101-2001-00009,2001-02-14,폐업,2006-07-28,27.80,343-824,,동진분식,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,27.8,0,03,아파트지역,,한식,,,0413567640,173897.216184582    ,377402.690574402    ,충청남도 당진시 송악읍 반촌리 374-1 ,,2006-01-25 00:00:00
5680000,5680000-101-2001-00120,2001-10-06,폐업,2013-01-11,45.03,343-816,,스넥 햄버거,분식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,45.03,0,03,기타,,분식,,,0413634457,184130.44709325     ,376495.149264662    ,충청남도 당진시 신평면 운정리 208-2 ,,2007-11-16 15:40:05
5680000,5680000-101-2006-00172,2006-07-25,폐업,2013-01-28,230.10,343-814,,일출회센타,횟집,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,230.1,0,03,기타,,횟집,,,0413630607,,,"충청남도 당진시 신평면 부수리 225-4 2,3층 ",,2009-07-13 16:44:17
5680000,5680000-101-2008-00203,2008-10-16,폐업,2010-06-04,58.65,343-907,,보령식당,한식,I,,,,,간이상수도,,N,2025-12-15 16:15:28,,,,,폐업,02,58.65,,03,,,한식,,,0413637265,,,충청남도 당진시 합덕읍 운산리 288-14 ,,2008-10-16 09:30:58
5680000,5680000-101-2015-00053,2015-03-24,폐업,2018-03-05,177.30,343-811,31739,두리식당,뷔페식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 신평면 서해로 6861 ((8.9.10호)),,,,폐업,02,177.3,,03,,,뷔페식,,,,176684.173327292    ,376180.085036624    ,충청남도 당진시 신평면 거산리 457-9 (8.9.10호) ,,2018-03-05 08:26:22
5680000,5680000-101-2002-00089,2002-03-19,폐업,2022-02-11,87.69,343-923,31769,폴락,호프/통닭,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 95-14 (읍내동),,,,폐업,02,87.69,0,03,기타,,호프/통닭,,,0413559373,166926.229164929    ,377025.640635731    ,충청남도 당진시 읍내동 528-33 ,,2022-03-31 17:52:41
5680000,5680000-101-2002-00090,2002-03-19,폐업,2018-06-18,136.17,343-827,31724,토담골술타령,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로5길 4-25,,,,폐업,02,136.17,0,03,기타,,한식,,,0413639213,180444.069624354    ,382301.243226787    ,충청남도 당진시 송악읍 복운리 1633-10 ,,2018-06-18 14:50:07
5680000,5680000-101-1995-00039,1995-04-06,폐업,2013-06-05,53.40,343-823,31720,한진서해식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 한진1길 124,,,,폐업,02,53.4,0,03,,,한식,,,0413562162,179336.544301375    ,385423.013217441    ,충청남도 당진시 송악읍 한진리 276-1 ,,2012-12-11 18:29:10
5680000,5680000-101-1995-00068,1995-05-30,폐업,2022-06-10,169.00,343-816,31745,신흥기사식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 서해로 7410,,,,폐업,02,169,0,03,,,한식,,,0416321307,182032.238168492    ,375316.853111999    ,충청남도 당진시 신평면 신흥리 59-7 ,,2022-06-20 15:39:41
5680000,5680000-101-2002-00141,2002-07-16,폐업,2015-09-02,296.00,343-816,31744,해운천횟집,횟집,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 삽교천2길 4,,,,폐업,02,296,0,03,기타,,횟집,,,0413628787,184268.16646005     ,376279.694605882    ,충청남도 당진시 신평면 운정리 889-1 ,,2013-05-13 10:30:28
5680000,5680000-101-2011-00120,2011-08-03,폐업,2019-02-11,52.66,343-925,31774,007호프,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 무수동1길 20 (읍내동),,,,폐업,02,52.66,,03,,,호프/통닭,,,0413534180,167672.52078604     ,376400.653030979    ,충청남도 당진시 읍내동 1140 ,,2019-02-11 15:18:34
5680000,5680000-101-2018-00195,2018-11-16,폐업,2021-11-10,156.64,343-827,31724,둥굴레곱창,횟집,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로5길 4-25,,,,폐업,02,156.64,,03,,,횟집,,,,180444.069624354    ,382301.243226787    ,충청남도 당진시 송악읍 복운리 1633-10 양평해장국 ,,2021-11-10 10:33:46
5680000,5680000-101-1994-00040,1994-04-28,폐업,2021-11-09,40.00,343-811,31748,천일각,중국식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 거산3거리길 10,,,,폐업,02,40,0,03,,,중국식,,,0413634677,177945.909026711    ,375297.657418598    ,충청남도 당진시 신평면 거산리 160-1 ,,2021-11-10 10:18:49
5680000,5680000-101-1994-00148,1994-11-30,폐업,1995-07-05,93.00,343-851,,장수원식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,93,0,03,,,한식,,,,156768.353655724    ,394288.551080918    ,충청남도 당진시 석문면 교로리 910-5 ,,2002-02-08 00:00:00
5680000,5680000-101-2002-00220,2002-12-27,폐업,2017-11-08,73.08,343-914,,술주뎅이,호프/통닭,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 우강면 면천로 1721,,,,폐업,02,73.08,0,03,기타,,호프/통닭,,,0413621889,,,충청남도 당진시 우강면 송산리 404-43 ,,2017-11-08 10:56:07
5680000,5680000-101-2006-00073,2006-04-06,폐업,2016-09-12,67.05,343-090,,멕시카나치킨,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 348,,,,폐업,02,67.05,0,03,,,한식,,,0413567729,168069.962687239    ,377499.62760497     ,충청남도 당진시 원당동 1240 ,,2016-07-11 19:20:28
5680000,5680000-101-2006-00107,2006-05-04,폐업,2014-06-20,98.00,343-050,31771,쪼끼쪼끼,호프/통닭,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"충청남도 당진시 밤절로 168 (수청동,로뎀타워207호)",,,,폐업,02,98,0,03,기타,,호프/통닭,,,0413563999,168466.580616255    ,377834.254417136    ,충청남도 당진시 수청동 997 로뎀타워207호 ,,2006-05-04 00:00:00
5680000,5680000-101-1996-00218,1996-10-31,폐업,1999-11-22,114.48,343-844,,김가네숯불갈비,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,114.48,0,03,,,한식,,,0413523595,163811.483524475    ,381590.08227214     ,충청남도 당진시 고대면 진관리 763-4 ,,2002-02-25 00:00:00
5680000,5680000-101-2009-00178,2009-10-08,폐업,2013-10-15,119.77,343-030,,해와달,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,119.77,,03,주택가주변,,한식,,,0413573374,167354.737206716    ,376124.864759869    ,충청남도 당진시 대덕동 1545 ,,2011-09-30 12:47:54
5680000,5680000-101-2015-00019,2015-01-30,폐업,2015-07-20,137.86,343-851,31700,주몽,호프/통닭,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 석문면 대호만로 2351,,,,폐업,02,137.86,,03,,,호프/통닭,,,0413571163,155827.641451517    ,394336.185455603    ,충청남도 당진시 석문면 교로리 937-39 ,,2015-01-30 15:37:23
5680000,5680000-101-2008-00230,2008-11-13,폐업,2024-06-27,115.00,343-050,31771,쭈꾸미삼촌 찌개이모,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 밤절로 140 (수청동,원당드림타워104~5호)",,,,폐업,02,115,,03,,,한식,,,0413583368,168332.98623644     ,377834.801852782    ,충청남도 당진시 수청동 981 원당드림타워104~5호 ,,2024-06-27 14:49:47
5680000,5680000-101-1994-00101,1994-09-28,폐업,2000-08-29,31.10,343-823,,형덕식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,31.1,0,03,,,한식,,,0413564837,176593.223863164    ,386909.649605751    ,충청남도 당진시 송악읍 고대리 166-36 ,,2002-02-06 00:00:00
5680000,5680000-101-1975-00013,1975-06-05,폐업,1995-05-09,,343-811,,새로운집,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0413626233,177945.909026711    ,375297.657418598    ,충청남도 당진시 신평면 거산리 160-1 ,,2001-10-10 00:00:00
5680000,5680000-101-1996-00055,1996-04-03,폐업,1998-12-24,43.20,343-831,,이가네식당,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,43.2,0,03,기타,,한식,,,0413522090,,,충청남도 당진시 송산면 동곡리 166-6 ,,2002-02-21 00:00:00
5680000,5680000-101-1988-00019,1988-05-10,폐업,2022-06-10,,343-926,31784,우리식당,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 운학길 10 (채운동),,,,폐업,02,0,,03,,,한식,,,0413520952,166480.810025123    ,376901.101312118    ,충청남도 당진시 채운동 309-10 ,,2022-06-15 20:21:43
5680000,5680000-101-1988-00044,1988-11-04,폐업,2021-10-01,232.10,343-920,31776,동경일식,일식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 236 (읍내동),,,,폐업,02,232.1,0,03,,,일식,,,0413541414,167548.642029886    ,377363.378578357    ,충청남도 당진시 읍내동 24-2 ,,2021-10-01 12:02:28
5680000,5680000-101-2021-00122,2021-05-27,폐업,2023-05-10,220.00,343-835,31710,펀앤펍,한식,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"충청남도 당진시 송산면 유곡2길 21, 송산프라자 3층 301호",,,,폐업,02,220,,03,,,한식,,,,172265.025988715    ,384679.32917838     ,충청남도 당진시 송산면 유곡리 1076 ,,2023-05-10 17:58:41
5680000,5680000-101-2022-00246,2022-10-14,영업/정상,,29.70,343-920,31776,작쏘,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 당진중앙2로 106, 1층 2번째호 (읍내동)",,,,영업,01,29.7,,01,,,기타,,,,167026.252397506    ,376995.617954707    ,충청남도 당진시 읍내동 232-34 ,,2023-08-02 09:17:03
5680000,5680000-101-2020-00056,2020-04-16,영업/정상,,22.16,343-907,31812,순갤러리카페,기타,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 덕평로 511,,,,영업,01,22.16,,01,,,기타,,,,180105.913675087    ,367073.383592681    ,충청남도 당진시 합덕읍 운산리 3-60 ,,2020-04-16 13:34:22
5680000,5680000-101-2016-00063,2016-04-27,폐업,2025-11-17,42.00,343-811,31748,내포왕만두,분식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 신평면 거산3거리길 8-1,,,,폐업,02,42,,03,,,분식,,,0413635637,177901.497838672    ,375267.88456973     ,충청남도 당진시 신평면 거산리 161-6 ,,2025-11-18 15:37:17
5680000,5680000-101-2021-00197,2021-08-23,폐업,2022-03-14,42.00,343-010,31768,통닭싸롱,호프/통닭,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 북문로 16 (읍내동, 당진2차푸르지오)",,,,폐업,02,42,,03,,,호프/통닭,,,,166763.624487428    ,377679.061662186    ,충청남도 당진시 읍내동 1486 당진2차푸르지오 ,,2022-03-14 11:09:59
5680000,5680000-101-2023-00018,2023-02-01,폐업,2024-11-12,170.65,343-050,31817,포메인당진점,기타,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"충청남도 당진시 수청1길 47, 201,202호 (수청동)",,,,폐업,02,170.65,,03,,,기타,,,,168767.94733594     ,376331.170996441    ,충청남도 당진시 수청동 1362 ,,2024-11-12 17:25:04
5680000,5680000-101-2020-00162,2020-09-04,폐업,2025-03-04,20.00,343-010,31768,탑코리아,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 북문로1길 14, 1층 왼쪽호 (읍내동)",,,,폐업,02,20,,03,,,한식,,,0413584999,166872.166240815    ,377607.616932689    ,충청남도 당진시 읍내동 1606 레지던스H2 ,,2025-03-04 11:47:17
5680000,5680000-101-2014-00001,2014-01-02,영업/정상,,63.38,343-853,31706,마섬포숙이네,정종/대포집/소주방,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 석문면 삼봉길 1-2, 1층",,,,영업,01,63.38,,01,기타,,정종/대포집/소주방,,,,158650.956385807    ,390378.758224535    ,충청남도 당진시 석문면 삼봉리 919-22 1층 ,,2022-02-22 09:43:16
5680000,5680000-101-2016-00169,2016-09-29,폐업,2018-09-27,62.60,343-030,31775,꼬끼나와당진1호점,기타,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 천변1길 204-13 (대덕동),,,,폐업,02,62.6,,03,,,기타,,,,167627.556610866    ,376166.870404201    ,충청남도 당진시 대덕동 1671 ,,2018-09-27 14:19:46
5680000,5680000-101-2016-00216,2016-11-25,영업/정상,,42.50,343-925,31776,푸라닭(충남당진점),한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 무수동로 123-11 (읍내동),,,,영업,01,42.5,,01,,,한식,,,,167528.441692331    ,376653.576965397    ,충청남도 당진시 읍내동 1234 ,,2020-04-29 15:08:08
5680000,5680000-101-2021-00153,2021-07-06,영업/정상,,89.00,343-823,31720,엄마손맛행복한밥상,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 부곡공단로 350-7,,,,영업,01,89,,01,,,한식,,,,180234.285039629    ,385187.321742092    ,충청남도 당진시 송악읍 한진리 112-86 ,,2021-10-15 14:37:08
5680000,5680000-101-1987-00039,1987-12-29,폐업,1997-10-15,,343-907,,수정식당,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0413620336,179935.427049605    ,367610.383105533    ,충청남도 당진시 합덕읍 운산리 290-11 ,,2001-10-23 00:00:00
5680000,5680000-101-1976-00008,1976-06-04,폐업,2002-08-22,,343-920,,불난버섯집,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0413543221,167023.492217387    ,377119.349524826    ,충청남도 당진시 읍내동 225-10 ,,2004-07-30 00:00:00
